,id,rated,speed,createdAt,lastMoveAt,winner,clock,movesperplayer,white_player_name,white_ranking,black_player_name,black_ranking,Gametime,timepermove,white_kingcastle,white_queencastle,black_kingcastle,black_queencastle,White_moves_before_castle,Black_moves_before_castle,opens1,my_rank,i_won,enemy_rank,rank_difference,is_higher
3642,2gXxRC7Y,True,blitz,2020-06-16 16:17:18.807000+02:00,2020-06-16 16:23:52.607000+02:00,white,300,39,EvilSaintPL,1460,Nerol,1501,393.8,10.1,1,0,0,1,4,8,White e4 e5 Nf3 Nc6,1460,1,1501,-41,False
3643,UVCoFcrp,True,blitz,2020-06-16 16:12:55.899000+02:00,2020-06-16 16:16:51.083000+02:00,white,300,19,lflavio1708,1465,EvilSaintPL,1466,235.2,12.4,1,0,1,0,7,10,Black e4 e6 d4 d5,1466,-1,1465,1,True
3644,lSuCOuEx,True,blitz,2020-06-16 15:14:43.808000+02:00,2020-06-16 15:19:55.362000+02:00,white,300,18,EvilSaintPL,1461,CrimsonBaron,1374,311.6,17.3,1,0,0,1,10,9,White e4 d5 exd5 Qxd5,1461,1,1374,87,True
3645,2RFZTQne,True,blitz,2020-06-16 15:08:20.716000+02:00,2020-06-16 15:12:51.562000+02:00,black,300,19,Gazzerim,1454,EvilSaintPL,1456,270.8,14.3,1,0,0,0,6,21,Black e4 e6 e5 c5,1456,1,1454,2,True
3646,wwMffQC6,True,blitz,2020-06-16 14:59:21.075000+02:00,2020-06-16 15:05:42.428000+02:00,white,300,31,EvilSaintPL,1450,S-H-I-N-E,1434,381.4,12.3,1,0,1,0,4,6,White e4 e5 Nf3 Nc6,1450,1,1434,16,True
3647,NSaXNiIo,True,blitz,2020-06-16 14:56:37.764000+02:00,2020-06-16 14:58:17.237000+02:00,white,300,13,PsalmFischer,1453,EvilSaintPL,1456,99.5,7.7,1,0,1,0,10,12,Black e4 e6 Nf3 d5,1456,-1,1453,3,True
3648,hzobtJAO,True,blitz,2020-06-16 14:51:28.144000+02:00,2020-06-16 14:56:13.161000+02:00,black,300,20,EvilSaintPL,1461,MSAGUM_PH,1518,285.0,14.2,1,0,1,0,6,6,White e4 c5 Nf3 Nc6,1461,-1,1518,-57,False
3649,LnJe9igV,True,rapid,2020-06-16 14:42:44.509000+02:00,2020-06-16 14:49:10.206000+02:00,black,600,25,fbmorais,1381,EvilSaintPL,1394,385.7,15.4,1,0,1,0,10,6,no opens,1394,1,1381,13,True
3650,lYfxEfs7,True,blitz,2020-06-15 22:24:53.405000+02:00,2020-06-15 22:34:43.562000+02:00,black,300,70,EvilSaintPL,1466,ripax,1456,590.2,8.4,1,0,1,0,8,6,no opens,1466,-1,1456,10,True
3651,A5F1vkQ4,True,blitz,2020-06-15 19:09:14.941000+02:00,2020-06-15 19:11:27.605000+02:00,black,300,11,MegaXLR,1469,EvilSaintPL,1460,132.7,12.1,0,0,0,0,13,13,Black e4 e6 d4 d5,1460,1,1469,-9,False
3652,uMtuyt65,True,blitz,2020-06-15 19:01:24.331000+02:00,2020-06-15 19:08:05.417000+02:00,black,300,18,yigit98,1476,EvilSaintPL,1454,401.1,22.3,0,0,1,0,20,11,Black e4 e5 Nf3 Nc6,1454,1,1476,-22,False
3653,QqSUgqVF,True,blitz,2020-06-15 18:55:19.882000+02:00,2020-06-15 19:01:05.285000+02:00,white,300,25,EvilSaintPL,1449,RAJ204,1445,345.4,13.8,1,0,1,0,14,10,no opens,1449,1,1445,4,True
3654,rdOseTzl,True,blitz,2020-06-15 18:52:40.762000+02:00,2020-06-15 18:53:54.105000+02:00,white,300,8,Fathar,1470,EvilSaintPL,1454,73.3,9.2,0,0,0,0,10,9,no opens,1454,-1,1470,-16,False
3655,YMBQIuOn,True,blitz,2020-06-15 18:43:59.047000+02:00,2020-06-15 18:50:23.615000+02:00,black,300,19,EvilSaintPL,1460,irfin_lengkey,1454,384.6,20.2,1,0,0,0,6,21,White e4 e5 Nf3 Nc6,1460,-1,1454,6,True
3656,Va3gwj7O,True,blitz,2020-06-15 18:27:58.275000+02:00,2020-06-15 18:31:23.866000+02:00,black,300,27,DoctorNemo,1450,EvilSaintPL,1454,205.6,7.6,1,0,1,0,10,6,Black e4 e6 Nf3 d5,1454,1,1450,4,True
3657,muiWNz7c,True,blitz,2020-06-15 18:25:15.840000+02:00,2020-06-15 18:27:02.099000+02:00,black,300,10,EvilSaintPL,1460,thohe,1427,106.3,10.6,0,0,0,0,12,12,White e4 c5 Nf3 Nc6,1460,-1,1427,33,True
3658,f6k0qtU2,True,blitz,2020-06-15 18:20:53.922000+02:00,2020-06-15 18:25:08.226000+02:00,white,300,23,Nine09,1480,EvilSaintPL,1466,254.3,11.1,1,0,0,0,4,24,Black e4 e6 Nf3 d5,1466,-1,1480,-14,False
3659,2eUU4NVx,True,blitz,2020-06-15 18:14:59.413000+02:00,2020-06-15 18:17:26.231000+02:00,black,300,15,Semiloore,1508,EvilSaintPL,1459,146.8,9.8,1,0,1,0,6,5,Black d4 Nf6 Bf4 e6,1459,1,1508,-49,False
3660,OxnGazrl,True,blitz,2020-06-15 17:07:40.031000+02:00,2020-06-15 17:12:16.321000+02:00,white,300,28,EvilSaintPL,1453,Fac3less,1459,276.3,9.9,1,0,1,0,8,7,White e4 c5 Nf3 Nc6,1453,1,1459,-6,False
3661,91Mf8B6W,True,blitz,2020-06-15 17:03:16.882000+02:00,2020-06-15 17:07:11.275000+02:00,black,300,21,EvilSaintPL,1459,gig4015,1473,234.4,11.2,1,0,1,0,3,14,White e4 e5 Nf3 Nc6,1459,-1,1473,-14,False
3662,tn8Z6lew,True,blitz,2020-06-15 16:47:37.307000+02:00,2020-06-15 16:57:20.376000+02:00,white,300,90,EvilSaintPL,1453,Pierre_E,1436,583.1,6.5,1,0,1,0,8,4,no opens,1453,1,1436,17,True
3663,vEQ18anP,True,blitz,2020-06-15 16:44:46.584000+02:00,2020-06-15 16:47:30.872000+02:00,draw,300,24,Pierre_E,1436,EvilSaintPL,1453,164.3,6.8,1,0,0,0,14,26,Black e4 e6 d4 d5,1453,0,1436,17,True
3664,zt5d2WNg,True,blitz,2020-06-15 16:41:49.328000+02:00,2020-06-15 16:44:14.810000+02:00,white,300,16,EvilSaintPL,1448,nikoarchitect,1402,145.5,9.1,0,1,1,0,6,8,White e4 d5 exd5 Qxd5,1448,1,1402,46,True
3665,0BkUUok6,True,blitz,2020-06-15 16:16:19.744000+02:00,2020-06-15 16:17:09.580000+02:00,white,300,6,Davi_2020,1486,EvilSaintPL,1454,49.8,8.3,0,0,0,0,8,8,Black e4 e6 Nf3 d5,1454,-1,1486,-32,False
3666,sjc7MD29,True,blitz,2020-06-15 16:10:54.199000+02:00,2020-06-15 16:15:35.114000+02:00,white,300,25,Mikhail2,1460,EvilSaintPL,1459,280.9,11.2,1,0,1,0,7,8,Black e4 e6 Nf3 d5,1459,-1,1460,-1,False
3667,QIQ0bFoU,True,blitz,2020-06-15 16:06:48.848000+02:00,2020-06-15 16:09:38.413000+02:00,white,300,20,EvilSaintPL,1454,iacco,1420,169.6,8.5,1,0,1,0,4,7,White e4 e5 Nf3 Nc6,1454,1,1420,34,True
3668,JKZUlDnO,True,blitz,2020-06-15 15:33:53.945000+02:00,2020-06-15 15:40:25.008000+02:00,white,300,34,EvilSaintPL,1449,goda19881,1414,391.1,11.5,1,0,1,0,8,9,White e4 e5 Nf3 Bc5,1449,1,1414,35,True
3669,OHem4xIX,True,blitz,2020-06-15 14:54:25.572000+02:00,2020-06-15 15:03:06.560000+02:00,white,300,60,ElCohen,1455,EvilSaintPL,1454,521.0,8.7,0,1,1,0,12,9,Black e4 e6 Nf3 d5,1454,-1,1455,-1,False
3670,V9ko85UZ,True,blitz,2020-06-15 14:45:51.577000+02:00,2020-06-15 14:51:24.308000+02:00,black,300,29,Ukizabonje,1428,EvilSaintPL,1449,332.7,11.5,1,0,1,0,11,10,Black e4 e6 d4 d5,1449,1,1428,21,True
3671,RGy5g9DT,True,blitz,2020-06-15 14:22:42.957000+02:00,2020-06-15 14:29:31.454000+02:00,black,300,30,A_Nihilist,1455,EvilSaintPL,1443,408.5,13.6,1,0,1,0,9,7,no opens,1443,1,1455,-12,False
3672,xvNceXvn,True,blitz,2020-06-15 13:33:06.795000+02:00,2020-06-15 13:35:30.771000+02:00,black,300,15,EvilSaintPL,1449,gerwinlariosa,1457,144.0,9.6,1,0,1,0,4,4,White e4 e5 Nf3 Nc6,1449,-1,1457,-8,False
3673,9IoF00fL,True,blitz,2020-06-15 13:27:35.309000+02:00,2020-06-15 13:32:40.682000+02:00,black,300,35,EvilSaintPL,1453,KevinDE,1504,305.4,8.7,1,0,1,0,5,8,White e4 e5 Nf3 Nc6,1453,-1,1504,-51,False
3674,np4XWyRi,True,blitz,2020-06-15 13:23:02.926000+02:00,2020-06-15 13:27:15.241000+02:00,white,300,25,chilwesam,1462,EvilSaintPL,1459,252.3,10.1,1,0,1,0,7,7,Black e4 e6 Bc4 d5,1459,-1,1462,-3,False
3675,t4HErkAe,True,blitz,2020-06-15 00:45:49.721000+02:00,2020-06-15 00:55:01.051000+02:00,white,300,43,EvilSaintPL,1454,edgardini,1425,551.3,12.8,1,0,1,0,14,4,White e4 g6 d4 Bg7,1454,1,1425,29,True
3676,jpcxS2Rn,True,blitz,2020-06-15 00:40:56.791000+02:00,2020-06-15 00:45:12.823000+02:00,black,300,26,ayoner,1449,EvilSaintPL,1448,256.0,9.8,1,0,1,0,11,4,Black d4 Nf6 Bf4 e6,1448,1,1449,-1,False
3677,UOPaeGon,True,blitz,2020-06-15 00:37:55.945000+02:00,2020-06-15 00:40:27.593000+02:00,black,300,16,EvilSaintPL,1454,svsvsv,1448,151.6,9.5,1,0,1,0,13,13,White e4 e5 Nf3 Nc6,1454,-1,1448,6,True
3678,4IoorXNU,True,blitz,2020-06-15 00:28:09.366000+02:00,2020-06-15 00:37:18.586000+02:00,white,300,63,germanwani,1458,EvilSaintPL,1459,549.2,8.7,1,0,1,0,6,14,Black e4 e6 Nf3 d5,1459,-1,1458,1,True
3679,rlWJfqyU,True,rapid,2020-06-14 20:37:35.983000+02:00,2020-06-14 20:50:23.431000+02:00,black,600,33,EvilSaintPL,1402,DylanHayes748,1447,767.4,23.3,1,0,0,1,14,14,White e4 e5 Nf3 Nc6,1402,-1,1447,-45,False
3680,5Rk91ZYv,True,rapid,2020-06-14 20:28:36.705000+02:00,2020-06-14 20:36:16.867000+02:00,white,600,23,EvilSaintPL,1392,Noob3500,1385,460.2,20.0,1,0,1,0,11,14,White e4 e5 Nf3 d6,1392,1,1385,7,True
3681,HUWfMSaQ,True,blitz,2020-06-14 17:48:20.995000+02:00,2020-06-14 17:52:53.705000+02:00,white,300,23,omarsantana08,1449,EvilSaintPL,1465,272.7,11.9,1,0,1,0,10,9,Black e4 e6 Nf3 d5,1465,-1,1449,16,True
3682,w6jOKZ6t,True,blitz,2020-06-14 17:44:54.274000+02:00,2020-06-14 17:48:01.187000+02:00,white,300,24,EvilSaintPL,1459,Zele65,1516,186.9,7.8,1,0,1,0,17,21,White e4 e5 Nf3 d6,1459,1,1516,-57,False
3683,VmwrAzmQ,True,blitz,2020-06-14 17:43:20.870000+02:00,2020-06-14 17:44:09.329000+02:00,black,300,7,EvilSaintPL,1464,davideodo,1482,48.5,6.9,0,0,0,0,9,9,White e4 c5 Nf3 Nc6,1464,-1,1482,-18,False
3684,d8e8muPt,True,blitz,2020-06-14 17:40:06.253000+02:00,2020-06-14 17:42:46.516000+02:00,black,300,20,justdeepred,1466,EvilSaintPL,1458,160.3,8.0,1,0,1,0,4,6,Black e4 e6 Nf3 d5,1458,1,1466,-8,False
3685,k2zM3iFn,True,blitz,2020-06-14 17:37:04.686000+02:00,2020-06-14 17:39:40.859000+02:00,white,300,26,Landau00,1407,EvilSaintPL,1465,156.2,6.0,0,0,0,0,28,27,no opens,1465,-1,1407,58,True
3686,JlkkXXiv,True,blitz,2020-06-14 17:28:52.592000+02:00,2020-06-14 17:36:07.267000+02:00,white,300,37,EvilSaintPL,1458,dawhat4,1503,434.7,11.7,1,0,0,1,11,10,White e4 e5 Nf3 Nc6,1458,1,1503,-45,False
3687,NNfjty8A,True,blitz,2020-06-14 16:49:59.692000+02:00,2020-06-14 16:53:15.235000+02:00,white,180,20,EvilSaintPL,1453,Udur,1452,195.5,9.8,1,0,1,0,10,8,White e4 c5 Nf3 e6,1453,1,1452,1,True
3688,655Q0fgr,True,blitz,2020-06-14 16:40:07.923000+02:00,2020-06-14 16:46:49.395000+02:00,black,300,27,EvilSaintPL,1459,WickedChris,1422,401.5,14.9,1,0,1,0,14,13,White e4 c5 Nf3 Nc6,1459,-1,1422,37,True
3689,tB8d4klm,True,blitz,2020-06-14 15:20:09.964000+02:00,2020-06-14 15:26:45.091000+02:00,black,300,42,Noerk,1454,EvilSaintPL,1453,395.1,9.4,1,0,1,0,4,4,Black d4 Nf6 Nf3 e6,1453,1,1454,-1,False
3690,4ExGVF0d,True,blitz,2020-06-13 22:46:38.835000+02:00,2020-06-13 22:56:19.480000+02:00,draw,300,64,EvilSaintPL,1452,samivanlars,1496,580.6,9.1,1,0,0,1,5,8,White e4 e5 Nf3 Nc6,1452,0,1496,-44,False
3691,HoDn4mRE,True,blitz,2020-06-13 21:44:11.414000+02:00,2020-06-13 21:52:02.469000+02:00,black,300,43,Bravo917,1420,EvilSaintPL,1447,471.1,11.0,1,0,1,0,5,6,Black e4 e6 Bc4 d5,1447,1,1420,27,True
3692,VCROduYh,True,blitz,2020-06-13 21:39:04.931000+02:00,2020-06-13 21:42:27.283000+02:00,black,300,19,EvilSaintPL,1453,Bernita,1454,202.4,10.7,1,0,1,0,7,6,White e4 e5 Nf3 d6,1453,-1,1454,-1,False
3693,OcxvlQLA,True,blitz,2020-06-13 15:01:25.849000+02:00,2020-06-13 15:11:54.203000+02:00,white,300,42,covrigmaster,1487,EvilSaintPL,1458,628.4,15.0,1,0,1,0,13,7,no opens,1458,-1,1487,-29,False
3697,SgtgxMjx,True,blitz,2020-06-12 19:33:32.926000+02:00,2020-06-12 19:43:15.456000+02:00,white,300,45,GreatTheCyrusIran,1458,EvilSaintPL,1464,582.5,12.9,1,0,1,0,10,15,Black e4 e6 d4 d5,1464,-1,1458,6,True
3698,vNSGivhG,True,blitz,2020-06-12 19:23:39.228000+02:00,2020-06-12 19:31:41.393000+02:00,black,300,26,Pendayhoe,1520,EvilSaintPL,1457,482.2,18.5,1,0,1,0,10,8,Black d4 Nf6 c4 e6,1457,1,1520,-63,False
3699,n7DCZZkS,True,blitz,2020-06-12 19:12:20.239000+02:00,2020-06-12 19:21:47.219000+02:00,black,300,34,DonPiani,1544,EvilSaintPL,1449,567.0,16.7,0,1,1,0,8,9,Black e4 e6 Nf3 d5,1449,1,1544,-95,False
3700,Obx6tJ1H,True,blitz,2020-06-12 13:29:21.415000+02:00,2020-06-12 13:35:37.848000+02:00,black,300,22,EvilSaintPL,1456,elivaldo_bezerra,1433,376.4,17.1,1,0,1,0,7,12,White e4 e5 Nf3 Nc6,1456,-1,1433,23,True
3713,Iuyw42Sp,True,blitz,2020-06-09 20:57:35.859000+02:00,2020-06-09 21:05:15.962000+02:00,draw,300,36,EvilSaintPL,1455,Kipsla,1512,460.1,12.8,1,0,1,0,22,22,no opens,1455,0,1512,-57,False
3714,11JgfCQ2,True,blitz,2020-06-09 20:51:36.790000+02:00,2020-06-09 20:56:43.413000+02:00,white,300,18,Abdoherafy,1510,EvilSaintPL,1459,306.6,17.0,1,0,0,1,11,16,Black e4 e6 Nf3 d5,1459,-1,1510,-51,False
3715,ewDHWHvr,True,blitz,2020-06-09 20:47:13.544000+02:00,2020-06-09 20:51:10.623000+02:00,white,300,20,robrey,1478,EvilSaintPL,1465,237.1,11.9,0,0,1,0,22,6,Black e4 e6 d4 d5,1465,-1,1478,-13,False
3716,hQaJVQ2u,True,blitz,2020-06-09 19:46:35.415000+02:00,2020-06-09 19:53:26.971000+02:00,black,300,23,EvilSaintPL,1470,shine7788,1493,411.6,17.9,1,0,1,0,7,6,no opens,1470,-1,1493,-23,False
3717,RCiLg7Le,True,blitz,2020-06-09 19:38:16.797000+02:00,2020-06-09 19:45:47.967000+02:00,white,300,30,EvilSaintPL,1464,BenX01,1502,451.2,15.0,1,0,1,0,8,11,White e4 c5 Nf3 e6,1464,1,1502,-38,False
3720,3QXZ9yg3,True,blitz,2020-06-08 12:56:22.997000+02:00,2020-06-08 13:02:16.797000+02:00,white,300,23,giovicky,1483,EvilSaintPL,1469,353.8,15.4,1,0,0,0,9,24,Black e4 e6 d4 d5,1469,-1,1483,-14,False
3722,T8oyE2mX,True,blitz,2020-06-07 14:41:41.055000+02:00,2020-06-07 14:47:26.148000+02:00,white,300,24,EvilSaintPL,1463,mfgod,1489,345.1,14.4,1,0,0,1,5,9,White e4 e5 Nf3 Nf6,1463,1,1489,-26,False
3723,AlKzWlDe,True,blitz,2020-06-07 14:39:04.867000+02:00,2020-06-07 14:41:08.701000+02:00,black,300,11,EvilSaintPL,1467,Harzhek,1565,123.8,11.3,1,0,0,0,8,13,White e4 e5 Nf3 Nc6,1467,-1,1565,-98,False
3724,x7XCTx93,True,blitz,2020-06-07 14:38:37.106000+02:00,2020-06-07 14:38:52.347000+02:00,black,300,0,Goodplayer1971,1465,EvilSaintPL,1461,15.2,inf,0,0,0,0,2,2,no opens,1461,1,1465,-4,False
3725,UQeJlgsV,True,blitz,2020-06-06 23:23:32.926000+02:00,2020-06-06 23:29:38.629000+02:00,white,300,29,EvilSaintPL,1456,Nejuca,1415,365.7,12.6,1,0,1,0,6,6,White e4 d5 exd5 Qxd5,1456,1,1415,41,True
3726,2B5Knjce,True,blitz,2020-06-06 15:10:14.587000+02:00,2020-06-06 15:19:11.121000+02:00,draw,300,49,jesseyork,1452,EvilSaintPL,1456,536.5,10.9,0,1,1,0,17,13,Black e4 e6 e5 c5,1456,0,1452,4,True
3727,rYtP7BGs,True,blitz,2020-06-06 15:06:24.336000+02:00,2020-06-06 15:09:43.679000+02:00,black,300,25,haniarecksousi,1460,EvilSaintPL,1450,199.3,8.0,1,0,1,0,8,6,no opens,1450,1,1460,-10,False
3728,1aqiomZl,True,blitz,2020-06-06 14:58:43.920000+02:00,2020-06-06 15:05:29.242000+02:00,black,300,36,EvilSaintPL,1456,jrufinocosta,1464,405.3,11.3,1,0,1,0,8,10,White e4 c5 Nf3 d6,1456,-1,1464,-8,False
3729,YckyzHn8,True,blitz,2020-06-06 14:53:25.707000+02:00,2020-06-06 14:57:45.652000+02:00,black,300,24,EvilSaintPL,1461,obreyls73,1501,259.9,10.8,1,0,1,0,5,7,White e4 e5 Nf3 Nc6,1461,-1,1501,-40,False
3730,AMm5G0vd,True,blitz,2020-06-06 14:45:57.401000+02:00,2020-06-06 14:49:38.927000+02:00,black,300,25,bes1981,1392,EvilSaintPL,1456,221.5,8.9,0,0,1,0,27,11,no opens,1456,1,1392,64,True
3731,yiG0phfW,True,blitz,2020-06-05 21:25:12.472000+02:00,2020-06-05 21:31:06.318000+02:00,black,300,21,EvilSaintPL,1461,Gudlukmaifriend,1514,353.8,16.8,1,0,1,0,10,9,White e4 c5 Nf3 Nc6,1461,-1,1514,-53,False
3732,xWsV7WkF,True,blitz,2020-06-05 21:12:50.427000+02:00,2020-06-05 21:17:17.784000+02:00,black,300,32,Mykyta111,1452,EvilSaintPL,1455,267.4,8.4,1,0,1,0,9,6,no opens,1455,1,1452,3,True
3733,UuGQnsBW,True,blitz,2020-06-05 16:53:13.515000+02:00,2020-06-05 17:00:01.149000+02:00,white,300,34,orhun12312,1507,EvilSaintPL,1460,407.6,12.0,1,0,0,0,9,35,Black e4 e6 d4 d5,1460,-1,1507,-47,False
3734,D4EWVTap,True,blitz,2020-06-05 15:55:56.057000+02:00,2020-06-05 16:00:06.256000+02:00,white,300,25,EvilSaintPL,1454,Jilau,1440,250.2,10.0,1,0,1,0,12,11,White e4 e5 Nf3 Nc6,1454,1,1440,14,True
3735,v0yXNvOS,True,blitz,2020-06-05 15:54:54.882000+02:00,2020-06-05 15:55:33.795000+02:00,white,300,6,grov3y,1452,EvilSaintPL,1460,38.9,6.5,0,0,0,0,8,7,Black d4 Nf6 Bf4 e6,1460,-1,1452,8,True
3736,z4rU9XVy,True,blitz,2020-06-05 15:50:40.712000+02:00,2020-06-05 15:54:22.186000+02:00,black,300,21,EvilSaintPL,1465,mahmut5834,1477,221.5,10.5,1,0,1,0,6,5,White e4 e5 Nf3 Nc6,1465,-1,1477,-12,False
3737,cV1uYVZm,True,blitz,2020-06-05 15:42:20.669000+02:00,2020-06-05 15:50:31.358000+02:00,black,300,40,pablobre,1425,EvilSaintPL,1460,490.7,12.3,1,0,1,0,8,8,Black e4 e6 d4 d5,1460,1,1425,35,True
3738,yxmncRME,True,blitz,2020-06-05 13:01:55.872000+02:00,2020-06-05 13:07:18.076000+02:00,white,300,54,EvilSaintPL,1455,Xodkoniom,1421,322.2,6.0,1,0,1,0,9,6,White e4 e5 Nf3 d6,1455,1,1421,34,True
3739,Do3CBvXm,True,blitz,2020-06-05 12:01:25.478000+02:00,2020-06-05 12:06:14.964000+02:00,white,300,32,chesswirkz,1469,EvilSaintPL,1461,289.5,9.0,1,0,1,0,8,25,Black e4 e6 d4 d5,1461,-1,1469,-8,False
3740,BFPu4Jh9,True,blitz,2020-06-04 21:36:31.760000+02:00,2020-06-04 21:41:32.792000+02:00,white,300,22,paintress,1481,EvilSaintPL,1466,301.0,13.7,1,0,1,0,8,5,Black e4 e6 d4 d5,1466,-1,1481,-15,False
3741,pAY0QSZq,True,blitz,2020-06-04 18:30:10.625000+02:00,2020-06-04 18:34:21.137000+02:00,black,300,19,EvilSaintPL,1472,nougabolle,1474,250.5,13.2,1,0,1,0,10,13,White e4 e5 Nf3 Nc6,1472,-1,1474,-2,False
3742,i39iBIPo,True,blitz,2020-06-04 18:26:59.610000+02:00,2020-06-04 18:30:06.421000+02:00,white,300,18,VithorThor,1465,EvilSaintPL,1477,186.8,10.4,1,0,1,0,9,10,Black e4 e6 Nf3 d5,1477,-1,1465,12,True
3743,BUTcW4Hu,True,blitz,2020-06-04 18:00:11.172000+02:00,2020-06-04 18:10:14.807000+02:00,white,300,50,EvilSaintPL,1471,dietmar-paduch,1520,603.6,12.1,1,0,1,0,7,10,White e4 g6 d4 Bg7,1471,1,1520,-49,False
3744,Jmon3cSg,True,blitz,2020-06-04 17:40:03.205000+02:00,2020-06-04 17:48:32.721000+02:00,white,300,38,EvilSaintPL,1464,Tarster,1507,509.5,13.4,1,0,0,1,8,11,White e4 e5 Nf3 Nc6,1464,1,1507,-43,False
3745,W0E6aMAG,True,blitz,2020-06-04 15:50:20.580000+02:00,2020-06-04 15:57:00.418000+02:00,black,300,28,Matrix-1983,1452,EvilSaintPL,1459,399.8,14.3,1,0,1,0,5,6,Black e4 e6 d4 d5,1459,1,1452,7,True
3746,8vZcarCv,True,blitz,2020-06-04 15:47:17.176000+02:00,2020-06-04 15:49:27.593000+02:00,black,300,16,EvilSaintPL,1464,fyildiz_21,1459,130.4,8.2,1,0,1,0,6,7,no opens,1464,-1,1459,5,True
3747,L5xEYXHN,True,blitz,2020-06-04 15:36:18.341000+02:00,2020-06-04 15:38:45.009000+02:00,black,300,15,EvilSaintPL,1470,Evgeniy8777,1458,146.7,9.8,0,0,0,1,17,7,no opens,1470,-1,1458,12,True
3748,QQxYvSwA,True,blitz,2020-06-04 15:33:21.976000+02:00,2020-06-04 15:36:14.019000+02:00,black,300,17,provocateurs,1454,EvilSaintPL,1465,172.0,10.1,0,0,1,0,19,10,no opens,1465,1,1454,11,True
3749,SmBtgMGk,True,blitz,2020-06-04 14:45:34.921000+02:00,2020-06-04 14:50:27.301000+02:00,white,300,20,alex1947,1514,EvilSaintPL,1470,292.4,14.6,1,0,1,0,8,8,Black e4 e6 Nf3 d5,1470,-1,1514,-44,False
3750,qOZmuWhM,True,blitz,2020-06-04 13:09:51.487000+02:00,2020-06-04 13:17:29.943000+02:00,black,300,26,EvilSaintPL,1475,adinouu12,1480,458.5,17.6,1,0,1,0,14,21,White e4 c6 d4 d5,1475,-1,1480,-5,False
3751,HixcaFBo,True,blitz,2020-06-04 10:34:40.763000+02:00,2020-06-04 10:37:33.002000+02:00,white,300,24,weindahler,1498,EvilSaintPL,1481,172.2,7.2,1,0,1,0,13,14,Black e4 e6 d4 d5,1481,-1,1498,-17,False
3752,lDvdAU7y,True,blitz,2020-06-04 10:13:34.457000+02:00,2020-06-04 10:23:39.574000+02:00,draw,300,59,EvilSaintPL,1480,Chowdhuryanjali111,1509,605.1,10.3,1,0,1,0,10,10,White e4 e5 Nf3 d6,1480,0,1509,-29,False
3753,QiwqwpXS,True,blitz,2020-06-03 22:19:12.349000+02:00,2020-06-03 22:28:51.230000+02:00,white,300,32,jerico2,1488,EvilSaintPL,1486,578.9,18.1,1,0,1,0,9,8,Black e4 e6 d4 d5,1486,-1,1488,-2,False
3754,1hLMOMDo,True,blitz,2020-06-03 22:07:11.470000+02:00,2020-06-03 22:17:10.521000+02:00,white,300,50,EvilSaintPL,1480,Patriciocostalv,1458,599.1,12.0,1,0,0,1,10,10,White e4 e5 Nf3 Nc6,1480,1,1458,22,True
3755,ax5Ce4H8,True,blitz,2020-06-03 20:06:57.463000+02:00,2020-06-03 20:10:28.667000+02:00,black,300,20,Burnite36,1454,EvilSaintPL,1475,211.2,10.6,1,0,1,0,8,13,no opens,1475,1,1454,21,True
3756,wpt5HIOD,True,blitz,2020-06-03 20:03:26.800000+02:00,2020-06-03 20:06:30.397000+02:00,black,300,13,EvilSaintPL,1480,Leibniz555,1519,183.6,14.1,0,0,0,0,15,14,no opens,1480,-1,1519,-39,False
3757,aQ0WDwrX,True,blitz,2020-06-03 19:28:34.741000+02:00,2020-06-03 19:31:53.328000+02:00,black,300,25,DocHoffiday,1488,EvilSaintPL,1474,198.6,7.9,1,0,1,0,10,18,Black e4 e6 d4 d5,1474,1,1488,-14,False
3758,Esdw1pDi,True,blitz,2020-06-03 14:33:52.095000+02:00,2020-06-03 14:34:21.515000+02:00,white,300,4,masjavas,1482,EvilSaintPL,1479,29.4,7.3,0,0,0,0,6,5,no opens,1479,-1,1482,-3,False
3759,2wc2mU5e,True,blitz,2020-06-03 14:32:27.561000+02:00,2020-06-03 14:33:45.045000+02:00,black,300,10,EvilSaintPL,1486,Strong_Nut,1454,77.5,7.8,1,0,0,0,7,12,White e4 c5 Nf3 Nc6,1486,-1,1454,32,True
3760,Rggymmzb,True,blitz,2020-06-03 14:25:45.322000+02:00,2020-06-03 14:32:13.245000+02:00,black,300,33,EvilSaintPL,1492,Wizuhagod,1467,387.9,11.8,0,1,0,1,11,8,White e4 e5 Nf3 Nc6,1492,-1,1467,25,True
3761,LiriiIuG,True,blitz,2020-06-03 14:20:19.687000+02:00,2020-06-03 14:24:29.503000+02:00,black,300,24,EvilSaintPL,1497,citizenhabar,1506,249.8,10.4,1,0,1,0,4,6,no opens,1497,-1,1506,-9,False
3762,lT4TYbnX,True,blitz,2020-06-03 14:18:55.327000+02:00,2020-06-03 14:19:52.537000+02:00,white,300,11,jacopodellungo,1501,EvilSaintPL,1503,57.2,5.2,0,0,0,0,13,12,Black e4 e6 d4 d5,1503,-1,1501,2,True
3763,RG8mlW09,True,blitz,2020-06-03 11:56:49.660000+02:00,2020-06-03 12:03:00.897000+02:00,white,300,28,mr_pertz,1518,EvilSaintPL,1508,371.2,13.3,1,0,1,0,7,6,Black e4 e6 Nf3 d5,1508,-1,1518,-10,False
